run_id,significant_hit_count,latitude,longitude,geo_location_name,environment_biome
ERR598993,13,35.759,14.2574,,marine biome (ENVO:00000447)
ERR598993,8,35.759,14.2574,,marine biome (ENVO:00000447)
ERR598993,6,35.759,14.2574,,marine biome (ENVO:00000447)
ERR598993,5,35.759,14.2574,,marine biome (ENVO:00000447)
ERR598994,1,-32.2401,17.7103,,marine biome (ENVO:00000447)
ERR598994,2,-32.2401,17.7103,,marine biome (ENVO:00000447)
ERR598994,0,-32.2401,17.7103,,marine biome (ENVO:00000447)
ERR598996,3,35.8427,-37.1526,,marine biome (ENVO:00000447)
ERR598996,1,35.8427,-37.1526,,marine biome (ENVO:00000447)
ERR598996,4,35.8427,-37.1526,,marine biome (ENVO:00000447)
ERR598996,2,35.8427,-37.1526,,marine biome (ENVO:00000447)
ERR598996,3,35.8427,-37.1526,,marine biome (ENVO:00000447)
ERR598997,0,1.9928,-84.5766,,marine biome (ENVO:00000447)
ERR598997,0,1.9928,-84.5766,,marine biome (ENVO:00000447)
ERR598997,0,1.9928,-84.5766,,marine biome (ENVO:00000447)
ERR598998,66,-8.9109,-140.2845,,marine biome (ENVO:00000447)
ERR598998,87,-8.9109,-140.2845,,marine biome (ENVO:00000447)
ERR598998,80,-8.9109,-140.2845,,marine biome (ENVO:00000447)
ERR598998,66,-8.9109,-140.2845,,marine biome (ENVO:00000447)
ERR598999,47,-8.9729,-139.2393,,marine biome (ENVO:00000447)
ERR598999,57,-8.9729,-139.2393,,marine biome (ENVO:00000447)
ERR598999,74,-8.9729,-139.2393,,marine biome (ENVO:00000447)
ERR598999,51,-8.9729,-139.2393,,marine biome (ENVO:00000447)
ERR599000,88,-20.9315,-35.1794,,marine biome (ENVO:00000447)
ERR599000,244,-20.9315,-35.1794,,marine biome (ENVO:00000447)
ERR599000,227,-20.9315,-35.1794,,marine biome (ENVO:00000447)
ERR599000,255,-20.9315,-35.1794,,marine biome (ENVO:00000447)
ERR599001,1,43.7684,-16.9047,,marine biome (ENVO:00000447)
ERR599001,8,43.7684,-16.9047,,marine biome (ENVO:00000447)
ERR599001,3,43.7684,-16.9047,,marine biome (ENVO:00000447)
ERR599001,8,43.7684,-16.9047,,marine biome (ENVO:00000447)
ERR599002,0,-16.9534,53.9601,,marine biome (ENVO:00000447)
ERR599002,11,-16.9534,53.9601,,marine biome (ENVO:00000447)
ERR599002,5,-16.9534,53.9601,,marine biome (ENVO:00000447)
ERR599002,5,-16.9534,53.9601,,marine biome (ENVO:00000447)
ERR599002,0,-16.9534,53.9601,,marine biome (ENVO:00000447)
ERR599002,7,-16.9534,53.9601,,marine biome (ENVO:00000447)
ERR599002,7,-16.9534,53.9601,,marine biome (ENVO:00000447)
ERR599003,1,36.5533,-6.5669,,marine biome (ENVO:00000447)
ERR599003,0,36.5533,-6.5669,,marine biome (ENVO:00000447)
ERR599003,0,36.5533,-6.5669,,marine biome (ENVO:00000447)
ERR599004,78,6.3559,-103.0598,,marine biome (ENVO:00000447)
ERR599004,99,6.3559,-103.0598,,marine biome (ENVO:00000447)
ERR599004,117,6.3559,-103.0598,,marine biome (ENVO:00000447)
ERR599004,55,6.3559,-103.0598,,marine biome (ENVO:00000447)
ERR599005,43,-8.7986,-17.9034,,marine biome (ENVO:00000447)
ERR599005,52,-8.7986,-17.9034,,marine biome (ENVO:00000447)
ERR599005,51,-8.7986,-17.9034,,marine biome (ENVO:00000447)
ERR599005,55,-8.7986,-17.9034,,marine biome (ENVO:00000447)
ERR599005,50,-8.7986,-17.9034,,marine biome (ENVO:00000447)
ERR599005,56,-8.7986,-17.9034,,marine biome (ENVO:00000447)
ERR599005,51,-8.7986,-17.9034,,marine biome (ENVO:00000447)
ERR599006,0,-30.1367,-43.2899,,marine biome (ENVO:00000447)
ERR599006,0,-30.1367,-43.2899,,marine biome (ENVO:00000447)
ERR599006,0,-30.1367,-43.2899,,marine biome (ENVO:00000447)
ERR599006,0,-30.1367,-43.2899,,marine biome (ENVO:00000447)
ERR599007,0,-5.2669,-85.2732,,marine biome (ENVO:00000447)
ERR599007,1,-5.2669,-85.2732,,marine biome (ENVO:00000447)
ERR599007,1,-5.2669,-85.2732,,marine biome (ENVO:00000447)
ERR599007,1,-5.2669,-85.2732,,marine biome (ENVO:00000447)
ERR599007,0,-5.2669,-85.2732,,marine biome (ENVO:00000447)
ERR599007,3,-5.2669,-85.2732,,marine biome (ENVO:00000447)
ERR599007,2,-5.2669,-85.2732,,marine biome (ENVO:00000447)
ERR599007,2,-5.2669,-85.2732,,marine biome (ENVO:00000447)
ERR599007,1,-5.2669,-85.2732,,marine biome (ENVO:00000447)
ERR599007,0,-5.2669,-85.2732,,marine biome (ENVO:00000447)
ERR599008,72,-61.9689,-49.5017,,marine biome (ENVO:00000447)
ERR599008,165,-61.9689,-49.5017,,marine biome (ENVO:00000447)
ERR599008,66,-61.9689,-49.5017,,marine biome (ENVO:00000447)
ERR599008,139,-61.9689,-49.5017,,marine biome (ENVO:00000447)
ERR599008,146,-61.9689,-49.5017,,marine biome (ENVO:00000447)
ERR599008,136,-61.9689,-49.5017,,marine biome (ENVO:00000447)
ERR599008,164,-61.9689,-49.5017,,marine biome (ENVO:00000447)
ERR599008,150,-61.9689,-49.5017,,marine biome (ENVO:00000447)
ERR599009,0,-47.1863,-58.2902,,marine biome (ENVO:00000447)
ERR599009,0,-47.1863,-58.2902,,marine biome (ENVO:00000447)
ERR599009,0,-47.1863,-58.2902,,marine biome (ENVO:00000447)
ERR599009,0,-47.1863,-58.2902,,marine biome (ENVO:00000447)
ERR599009,0,-47.1863,-58.2902,,marine biome (ENVO:00000447)
ERR599009,0,-47.1863,-58.2902,,marine biome (ENVO:00000447)
ERR599010,0,-20.9354,-35.1803,,marine biome (ENVO:00000447)
ERR599010,0,-20.9354,-35.1803,,marine biome (ENVO:00000447)
ERR599010,0,-20.9354,-35.1803,,marine biome (ENVO:00000447)
ERR599011,0,14.6059,69.9776,,marine biome (ENVO:00000447)
ERR599011,0,14.6059,69.9776,,marine biome (ENVO:00000447)
ERR599011,0,14.6059,69.9776,,marine biome (ENVO:00000447)
ERR599012,0,-22.3368,40.3412,,marine biome (ENVO:00000447)
ERR599012,2,-22.3368,40.3412,,marine biome (ENVO:00000447)
ERR599012,2,-22.3368,40.3412,,marine biome (ENVO:00000447)
ERR599012,0,-22.3368,40.3412,,marine biome (ENVO:00000447)
ERR599012,2,-22.3368,40.3412,,marine biome (ENVO:00000447)
ERR599012,0,-22.3368,40.3412,,marine biome (ENVO:00000447)
ERR599012,1,-22.3368,40.3412,,marine biome (ENVO:00000447)
ERR599012,1,-22.3368,40.3412,,marine biome (ENVO:00000447)
ERR599013,2,5.9998,73.9067,,marine biome (ENVO:00000447)
ERR599013,7,5.9998,73.9067,,marine biome (ENVO:00000447)
ERR599013,2,5.9998,73.9067,,marine biome (ENVO:00000447)
ERR599014,2,-1.9002,-84.6265,,marine biome (ENVO:00000447)
ERR599014,1,-1.9002,-84.6265,,marine biome (ENVO:00000447)
ERR599015,94,14.2025,-116.6433,,marine biome (ENVO:00000447)
ERR599015,105,14.2025,-116.6433,,marine biome (ENVO:00000447)
ERR599015,110,14.2025,-116.6433,,marine biome (ENVO:00000447)
ERR599015,115,14.2025,-116.6433,,marine biome (ENVO:00000447)
ERR599016,2,-16.9534,53.9601,,marine biome (ENVO:00000447)
ERR599016,4,-16.9534,53.9601,,marine biome (ENVO:00000447)
ERR599016,3,-16.9534,53.9601,,marine biome (ENVO:00000447)
ERR599017,0,-31.027,4.6802,,marine biome (ENVO:00000447)
ERR599017,3,-31.027,4.6802,,marine biome (ENVO:00000447)
ERR599017,3,-31.027,4.6802,,marine biome (ENVO:00000447)
ERR599017,6,-31.027,4.6802,,marine biome (ENVO:00000447)
ERR599017,0,-31.027,4.6802,,marine biome (ENVO:00000447)
ERR599018,6,-35.2421,26.3048,,marine biome (ENVO:00000447)
ERR599018,4,-35.2421,26.3048,,marine biome (ENVO:00000447)
ERR599019,0,-9.3921,66.4228,,marine biome (ENVO:00000447)
ERR599019,0,-9.3921,66.4228,,marine biome (ENVO:00000447)
ERR599019,0,-9.3921,66.4228,,marine biome (ENVO:00000447)
ERR599020,24,-1.8902,-84.6141,,marine biome (ENVO:00000447)
ERR599020,14,-1.8902,-84.6141,,marine biome (ENVO:00000447)
ERR599020,27,-1.8902,-84.6141,,marine biome (ENVO:00000447)
ERR599020,23,-1.8902,-84.6141,,marine biome (ENVO:00000447)
ERR599021,145,-29.5046,37.9599,,marine biome (ENVO:00000447)
ERR599021,177,-29.5046,37.9599,,marine biome (ENVO:00000447)
ERR599021,152,-29.5046,37.9599,,marine biome (ENVO:00000447)
ERR599021,47,-29.5046,37.9599,,marine biome (ENVO:00000447)
ERR599022,0,-30.1367,-43.2899,,marine biome (ENVO:00000447)
ERR599022,1,-30.1367,-43.2899,,marine biome (ENVO:00000447)
ERR599022,0,-30.1367,-43.2899,,marine biome (ENVO:00000447)
ERR599023,0,-29.5333,37.9117,,marine biome (ENVO:00000447)
ERR599023,2,-29.5333,37.9117,,marine biome (ENVO:00000447)
ERR599023,3,-29.5333,37.9117,,marine biome (ENVO:00000447)
ERR599023,9,-29.5333,37.9117,,marine biome (ENVO:00000447)
ERR599023,10,-29.5333,37.9117,,marine biome (ENVO:00000447)
ERR599023,7,-29.5333,37.9117,,marine biome (ENVO:00000447)
ERR599023,7,-29.5333,37.9117,,marine biome (ENVO:00000447)
ERR599023,14,-29.5333,37.9117,,marine biome (ENVO:00000447)
ERR599023,1,-29.5333,37.9117,,marine biome (ENVO:00000447)
ERR599024,0,-21.146,-104.787,,marine biome (ENVO:00000447)
ERR599024,0,-21.146,-104.787,,marine biome (ENVO:00000447)
ERR599024,0,-21.146,-104.787,,marine biome (ENVO:00000447)
ERR599024,0,-21.146,-104.787,,marine biome (ENVO:00000447)
ERR599024,0,-21.146,-104.787,,marine biome (ENVO:00000447)
ERR599024,0,-21.146,-104.787,,marine biome (ENVO:00000447)
ERR599025,6,-29.5333,37.9117,,marine biome (ENVO:00000447)
ERR599025,7,-29.5333,37.9117,,marine biome (ENVO:00000447)
ERR599025,10,-29.5333,37.9117,,marine biome (ENVO:00000447)
ERR599026,3,-17.2855,42.2866,,marine biome (ENVO:00000447)
ERR599026,0,-17.2855,42.2866,,marine biome (ENVO:00000447)
ERR599026,1,-17.2855,42.2866,,marine biome (ENVO:00000447)
ERR599026,3,-17.2855,42.2866,,marine biome (ENVO:00000447)
ERR599026,0,-17.2855,42.2866,,marine biome (ENVO:00000447)
ERR599026,3,-17.2855,42.2866,,marine biome (ENVO:00000447)
ERR599027,0,-47.2007,-57.9446,,marine biome (ENVO:00000447)
ERR599027,0,-47.2007,-57.9446,,marine biome (ENVO:00000447)
ERR599027,0,-47.2007,-57.9446,,marine biome (ENVO:00000447)
ERR599028,0,20.8222,63.5133,,marine biome (ENVO:00000447)
ERR599028,0,20.8222,63.5133,,marine biome (ENVO:00000447)
ERR599028,0,20.8222,63.5133,,marine biome (ENVO:00000447)
ERR599028,0,20.8222,63.5133,,marine biome (ENVO:00000447)
ERR599028,0,20.8222,63.5133,,marine biome (ENVO:00000447)
ERR599028,0,20.8222,63.5133,,marine biome (ENVO:00000447)
ERR599028,0,20.8222,63.5133,,marine biome (ENVO:00000447)
ERR599029,1,9.8481,-80.0454,,marine biome (ENVO:00000447)
ERR599029,0,9.8481,-80.0454,,marine biome (ENVO:00000447)
ERR599029,0,9.8481,-80.0454,,marine biome (ENVO:00000447)
ERR599029,2,9.8481,-80.0454,,marine biome (ENVO:00000447)
ERR599029,0,9.8481,-80.0454,,marine biome (ENVO:00000447)
ERR599030,7,6.3332,-102.9432,,marine biome (ENVO:00000447)
ERR599030,4,6.3332,-102.9432,,marine biome (ENVO:00000447)
ERR599030,1,6.3332,-102.9432,,marine biome (ENVO:00000447)
ERR599030,2,6.3332,-102.9432,,marine biome (ENVO:00000447)
ERR599030,0,6.3332,-102.9432,,marine biome (ENVO:00000447)
ERR599030,4,6.3332,-102.9432,,marine biome (ENVO:00000447)
ERR599031,131,20.8457,63.5851,,marine biome (ENVO:00000447)
ERR599031,133,20.8457,63.5851,,marine biome (ENVO:00000447)
ERR599031,47,20.8457,63.5851,,marine biome (ENVO:00000447)
ERR599032,0,0.0222,-153.6858,,marine biome (ENVO:00000447)
ERR599032,1,0.0222,-153.6858,,marine biome (ENVO:00000447)
ERR599032,1,0.0222,-153.6858,,marine biome (ENVO:00000447)
ERR599032,2,0.0222,-153.6858,,marine biome (ENVO:00000447)
ERR599032,1,0.0222,-153.6858,,marine biome (ENVO:00000447)
ERR599032,1,0.0222,-153.6858,,marine biome (ENVO:00000447)
ERR599032,1,0.0222,-153.6858,,marine biome (ENVO:00000447)
ERR599032,1,0.0222,-153.6858,,marine biome (ENVO:00000447)
ERR599033,56,-8.9729,-139.2393,,marine biome (ENVO:00000447)
ERR599033,69,-8.9729,-139.2393,,marine biome (ENVO:00000447)
ERR599033,54,-8.9729,-139.2393,,marine biome (ENVO:00000447)
ERR599033,46,-8.9729,-139.2393,,marine biome (ENVO:00000447)
ERR599034,130,-35.1889,26.2905,,marine biome (ENVO:00000447)
ERR599034,116,-35.1889,26.2905,,marine biome (ENVO:00000447)
ERR599034,47,-35.1889,26.2905,,marine biome (ENVO:00000447)
ERR599035,0,-47.1863,-58.2902,,marine biome (ENVO:00000447)
ERR599035,0,-47.1863,-58.2902,,marine biome (ENVO:00000447)
ERR599035,0,-47.1863,-58.2902,,marine biome (ENVO:00000447)
ERR599035,0,-47.1863,-58.2902,,marine biome (ENVO:00000447)
ERR599036,5,-9.1504,-140.5216,,marine biome (ENVO:00000447)
ERR599036,5,-9.1504,-140.5216,,marine biome (ENVO:00000447)
ERR599036,5,-9.1504,-140.5216,,marine biome (ENVO:00000447)
ERR599036,2,-9.1504,-140.5216,,marine biome (ENVO:00000447)
ERR599037,64,18.7341,66.3896,,marine biome (ENVO:00000447)
ERR599037,76,18.7341,66.3896,,marine biome (ENVO:00000447)
ERR599037,97,18.7341,66.3896,,marine biome (ENVO:00000447)
ERR599037,83,18.7341,66.3896,,marine biome (ENVO:00000447)
ERR599037,95,18.7341,66.3896,,marine biome (ENVO:00000447)
ERR599037,82,18.7341,66.3896,,marine biome (ENVO:00000447)
ERR599037,80,18.7341,66.3896,,marine biome (ENVO:00000447)
ERR599038,11,0.0003,-153.6759,,marine biome (ENVO:00000447)
ERR599038,3,0.0003,-153.6759,,marine biome (ENVO:00000447)
ERR599038,2,0.0003,-153.6759,,marine biome (ENVO:00000447)
ERR599038,0,0.0003,-153.6759,,marine biome (ENVO:00000447)
ERR599038,0,0.0003,-153.6759,,marine biome (ENVO:00000447)
ERR599038,1,0.0003,-153.6759,,marine biome (ENVO:00000447)
ERR599038,1,0.0003,-153.6759,,marine biome (ENVO:00000447)
ERR599038,2,0.0003,-153.6759,,marine biome (ENVO:00000447)
ERR599038,2,0.0003,-153.6759,,marine biome (ENVO:00000447)
ERR599039,1,-2.0133,-84.589,,marine biome (ENVO:00000447)
ERR599039,0,-2.0133,-84.589,,marine biome (ENVO:00000447)
ERR599039,2,-2.0133,-84.589,,marine biome (ENVO:00000447)
ERR599039,0,-2.0133,-84.589,,marine biome (ENVO:00000447)
ERR599039,1,-2.0133,-84.589,,marine biome (ENVO:00000447)
ERR599039,0,-2.0133,-84.589,,marine biome (ENVO:00000447)
ERR599039,1,-2.0133,-84.589,,marine biome (ENVO:00000447)
ERR599040,18,-21.0292,-35.3498,,marine biome (ENVO:00000447)
ERR599040,21,-21.0292,-35.3498,,marine biome (ENVO:00000447)
ERR599040,3,-21.0292,-35.3498,,marine biome (ENVO:00000447)
ERR599041,0,23.36,37.2183,,marine biome (ENVO:00000447)
ERR599041,1,23.36,37.2183,,marine biome (ENVO:00000447)
ERR599041,0,23.36,37.2183,,marine biome (ENVO:00000447)
ERR599041,0,23.36,37.2183,,marine biome (ENVO:00000447)
ERR599042,13,-25.826,-111.7294,,marine biome (ENVO:00000447)
ERR599042,15,-25.826,-111.7294,,marine biome (ENVO:00000447)
ERR599042,9,-25.826,-111.7294,,marine biome (ENVO:00000447)
ERR599042,0,-25.826,-111.7294,,marine biome (ENVO:00000447)
ERR599043,0,39.3888,19.3905,,marine biome (ENVO:00000447)
ERR599043,1,39.3888,19.3905,,marine biome (ENVO:00000447)
ERR599043,0,39.3888,19.3905,,marine biome (ENVO:00000447)
ERR599044,43,-20.4075,-3.1641,,marine biome (ENVO:00000447)
ERR599044,143,-20.4075,-3.1641,,marine biome (ENVO:00000447)
ERR599044,147,-20.4075,-3.1641,,marine biome (ENVO:00000447)
ERR599044,92,-20.4075,-3.1641,,marine biome (ENVO:00000447)
ERR599044,50,-20.4075,-3.1641,,marine biome (ENVO:00000447)
ERR599044,39,-20.4075,-3.1641,,marine biome (ENVO:00000447)
ERR599044,60,-20.4075,-3.1641,,marine biome (ENVO:00000447)
ERR599045,0,0.0033,71.6428,,marine biome (ENVO:00000447)
ERR599045,0,0.0033,71.6428,,marine biome (ENVO:00000447)
ERR599045,0,0.0033,71.6428,,marine biome (ENVO:00000447)
ERR599046,11,-30.1484,-43.2705,,marine biome (ENVO:00000447)
ERR599046,38,-30.1484,-43.2705,,marine biome (ENVO:00000447)
ERR599046,9,-30.1484,-43.2705,,marine biome (ENVO:00000447)
ERR599047,145,34.6663,-71.2907,,marine biome (ENVO:00000447)
ERR599047,145,34.6663,-71.2907,,marine biome (ENVO:00000447)
ERR599047,148,34.6663,-71.2907,,marine biome (ENVO:00000447)
ERR599047,25,34.6663,-71.2907,,marine biome (ENVO:00000447)
ERR599047,159,34.6663,-71.2907,,marine biome (ENVO:00000447)
ERR599047,162,34.6663,-71.2907,,marine biome (ENVO:00000447)
ERR599047,156,34.6663,-71.2907,,marine biome (ENVO:00000447)
ERR599047,172,34.6663,-71.2907,,marine biome (ENVO:00000447)
ERR599048,58,-8.7986,-17.9034,,marine biome (ENVO:00000447)
ERR599048,71,-8.7986,-17.9034,,marine biome (ENVO:00000447)
ERR599048,64,-8.7986,-17.9034,,marine biome (ENVO:00000447)
ERR599048,25,-8.7986,-17.9034,,marine biome (ENVO:00000447)
ERR599049,0,21.9467,38.2517,,marine biome (ENVO:00000447)
ERR599049,4,21.9467,38.2517,,marine biome (ENVO:00000447)
ERR599049,7,21.9467,38.2517,,marine biome (ENVO:00000447)
ERR599049,4,21.9467,38.2517,,marine biome (ENVO:00000447)
ERR599049,1,21.9467,38.2517,,marine biome (ENVO:00000447)
ERR599049,4,21.9467,38.2517,,marine biome (ENVO:00000447)
ERR599051,84,6.3559,-103.0598,,marine biome (ENVO:00000447)
ERR599051,96,6.3559,-103.0598,,marine biome (ENVO:00000447)
ERR599051,92,6.3559,-103.0598,,marine biome (ENVO:00000447)
ERR599051,57,6.3559,-103.0598,,marine biome (ENVO:00000447)
ERR599053,0,14.5536,70.0128,,marine biome (ENVO:00000447)
ERR599053,1,14.5536,70.0128,,marine biome (ENVO:00000447)
ERR599053,1,14.5536,70.0128,,marine biome (ENVO:00000447)
ERR599053,0,14.5536,70.0128,,marine biome (ENVO:00000447)
ERR599054,0,0.0033,71.6428,,marine biome (ENVO:00000447)
ERR599054,0,0.0033,71.6428,,marine biome (ENVO:00000447)
ERR599054,0,0.0033,71.6428,,marine biome (ENVO:00000447)
ERR599054,0,0.0033,71.6428,,marine biome (ENVO:00000447)
ERR599054,0,0.0033,71.6428,,marine biome (ENVO:00000447)
ERR599054,0,0.0033,71.6428,,marine biome (ENVO:00000447)
ERR599054,0,0.0033,71.6428,,marine biome (ENVO:00000447)
ERR599055,12,-5.261,-85.1678,,marine biome (ENVO:00000447)
ERR599055,6,-5.261,-85.1678,,marine biome (ENVO:00000447)
ERR599055,2,-5.261,-85.1678,,marine biome (ENVO:00000447)
ERR599056,5,-31.027,4.6802,,marine biome (ENVO:00000447)
ERR599056,2,-31.027,4.6802,,marine biome (ENVO:00000447)
ERR599056,0,-31.027,4.6802,,marine biome (ENVO:00000447)
ERR599057,1,-15.3424,43.2965,,marine biome (ENVO:00000447)
ERR599057,0,-15.3424,43.2965,,marine biome (ENVO:00000447)
ERR599057,4,-15.3424,43.2965,,marine biome (ENVO:00000447)
ERR599057,0,-15.3424,43.2965,,marine biome (ENVO:00000447)
ERR599057,1,-15.3424,43.2965,,marine biome (ENVO:00000447)
ERR599057,2,-15.3424,43.2965,,marine biome (ENVO:00000447)
ERR599057,0,-15.3424,43.2965,,marine biome (ENVO:00000447)
ERR599057,0,-15.3424,43.2965,,marine biome (ENVO:00000447)
ERR599058,0,-17.0248,42.7401,,marine biome (ENVO:00000447)
ERR599058,1,-17.0248,42.7401,,marine biome (ENVO:00000447)
ERR599058,4,-17.0248,42.7401,,marine biome (ENVO:00000447)
ERR599058,0,-17.0248,42.7401,,marine biome (ENVO:00000447)
ERR599058,2,-17.0248,42.7401,,marine biome (ENVO:00000447)
ERR599058,3,-17.0248,42.7401,,marine biome (ENVO:00000447)
ERR599058,0,-17.0248,42.7401,,marine biome (ENVO:00000447)
ERR599058,2,-17.0248,42.7401,,marine biome (ENVO:00000447)
ERR599058,3,-17.0248,42.7401,,marine biome (ENVO:00000447)
ERR599059,0,-60.2287,-60.6476,,marine biome (ENVO:00000447)
ERR599059,0,-60.2287,-60.6476,,marine biome (ENVO:00000447)
ERR599059,0,-60.2287,-60.6476,,marine biome (ENVO:00000447)
ERR599059,0,-60.2287,-60.6476,,marine biome (ENVO:00000447)
ERR599059,0,-60.2287,-60.6476,,marine biome (ENVO:00000447)
ERR599060,83,6.3559,-103.0598,,marine biome (ENVO:00000447)
ERR599060,102,6.3559,-103.0598,,marine biome (ENVO:00000447)
ERR599060,96,6.3559,-103.0598,,marine biome (ENVO:00000447)
ERR599060,59,6.3559,-103.0598,,marine biome (ENVO:00000447)
ERR599061,59,23.4183,37.245,,marine biome (ENVO:00000447)
ERR599061,66,23.4183,37.245,,marine biome (ENVO:00000447)
ERR599061,27,23.4183,37.245,,marine biome (ENVO:00000447)
ERR599062,108,20.8457,63.5851,,marine biome (ENVO:00000447)
ERR599062,146,20.8457,63.5851,,marine biome (ENVO:00000447)
ERR599062,144,20.8457,63.5851,,marine biome (ENVO:00000447)
ERR599062,117,20.8457,63.5851,,marine biome (ENVO:00000447)
ERR599062,162,20.8457,63.5851,,marine biome (ENVO:00000447)
ERR599062,149,20.8457,63.5851,,marine biome (ENVO:00000447)
ERR599062,173,20.8457,63.5851,,marine biome (ENVO:00000447)
ERR599063,0,-13.0023,-95.9759,,marine biome (ENVO:00000447)
ERR599063,0,-13.0023,-95.9759,,marine biome (ENVO:00000447)
ERR599064,0,-34.0614,-73.1066,,marine biome (ENVO:00000447)
ERR599064,0,-34.0614,-73.1066,,marine biome (ENVO:00000447)
ERR599064,0,-34.0614,-73.1066,,marine biome (ENVO:00000447)
ERR599064,0,-34.0614,-73.1066,,marine biome (ENVO:00000447)
ERR599064,0,-34.0614,-73.1066,,marine biome (ENVO:00000447)
ERR599064,0,-34.0614,-73.1066,,marine biome (ENVO:00000447)
ERR599064,0,-34.0614,-73.1066,,marine biome (ENVO:00000447)
ERR599064,0,-34.0614,-73.1066,,marine biome (ENVO:00000447)
ERR599064,0,-34.0614,-73.1066,,marine biome (ENVO:00000447)
ERR599064,0,-34.0614,-73.1066,,marine biome (ENVO:00000447)
ERR599065,0,2.0299,-84.5546,,marine biome (ENVO:00000447)
ERR599065,0,2.0299,-84.5546,,marine biome (ENVO:00000447)
ERR599065,0,2.0299,-84.5546,,marine biome (ENVO:00000447)
ERR599065,0,2.0299,-84.5546,,marine biome (ENVO:00000447)
ERR599065,0,2.0299,-84.5546,,marine biome (ENVO:00000447)
ERR599065,0,2.0299,-84.5546,,marine biome (ENVO:00000447)
ERR599065,1,2.0299,-84.5546,,marine biome (ENVO:00000447)
ERR599065,0,2.0299,-84.5546,,marine biome (ENVO:00000447)
ERR599066,4,-8.9111,-142.5571,,marine biome (ENVO:00000447)
ERR599066,0,-8.9111,-142.5571,,marine biome (ENVO:00000447)
ERR599066,0,-8.9111,-142.5571,,marine biome (ENVO:00000447)
ERR599066,1,-8.9111,-142.5571,,marine biome (ENVO:00000447)
ERR599067,20,2.0649,-84.5546,,marine biome (ENVO:00000447)
ERR599067,17,2.0649,-84.5546,,marine biome (ENVO:00000447)
ERR599067,7,2.0649,-84.5546,,marine biome (ENVO:00000447)
ERR599068,1,-34.9449,17.9189,,marine biome (ENVO:00000447)
ERR599068,5,-34.9449,17.9189,,marine biome (ENVO:00000447)
ERR599068,2,-34.9449,17.9189,,marine biome (ENVO:00000447)
ERR599069,3,-9.1504,-140.5216,,marine biome (ENVO:00000447)
ERR599069,2,-9.1504,-140.5216,,marine biome (ENVO:00000447)
ERR599069,2,-9.1504,-140.5216,,marine biome (ENVO:00000447)
ERR599069,4,-9.1504,-140.5216,,marine biome (ENVO:00000447)
ERR599070,41,14.2075,-116.6468,,marine biome (ENVO:00000447)
ERR599070,38,14.2075,-116.6468,,marine biome (ENVO:00000447)
ERR599070,33,14.2075,-116.6468,,marine biome (ENVO:00000447)
ERR599070,41,14.2075,-116.6468,,marine biome (ENVO:00000447)
ERR599071,61,-25.8076,-111.6906,,marine biome (ENVO:00000447)
ERR599071,215,-25.8076,-111.6906,,marine biome (ENVO:00000447)
ERR599071,205,-25.8076,-111.6906,,marine biome (ENVO:00000447)
ERR599071,203,-25.8076,-111.6906,,marine biome (ENVO:00000447)
ERR599071,62,-25.8076,-111.6906,,marine biome (ENVO:00000447)
ERR599072,85,-23.2232,-129.5986,,marine biome (ENVO:00000447)
ERR599072,233,-23.2232,-129.5986,,marine biome (ENVO:00000447)
ERR599072,91,-23.2232,-129.5986,,marine biome (ENVO:00000447)
ERR599072,202,-23.2232,-129.5986,,marine biome (ENVO:00000447)
ERR599072,209,-23.2232,-129.5986,,marine biome (ENVO:00000447)
ERR599072,238,-23.2232,-129.5986,,marine biome (ENVO:00000447)
ERR599072,221,-23.2232,-129.5986,,marine biome (ENVO:00000447)
ERR599072,225,-23.2232,-129.5986,,marine biome (ENVO:00000447)
ERR599073,3,35.7528,14.2765,,marine biome (ENVO:00000447)
ERR599073,7,35.7528,14.2765,,marine biome (ENVO:00000447)
ERR599073,6,35.7528,14.2765,,marine biome (ENVO:00000447)
ERR599074,0,14.6059,69.9776,,marine biome (ENVO:00000447)
ERR599074,0,14.6059,69.9776,,marine biome (ENVO:00000447)
ERR599074,0,14.6059,69.9776,,marine biome (ENVO:00000447)
ERR599074,1,14.6059,69.9776,,marine biome (ENVO:00000447)
ERR599074,0,14.6059,69.9776,,marine biome (ENVO:00000447)
ERR599075,0,6.0001,73.8955,,marine biome (ENVO:00000447)
ERR599075,0,6.0001,73.8955,,marine biome (ENVO:00000447)
ERR599075,0,6.0001,73.8955,,marine biome (ENVO:00000447)
ERR599075,0,6.0001,73.8955,,marine biome (ENVO:00000447)
ERR599075,0,6.0001,73.8955,,marine biome (ENVO:00000447)
ERR599075,0,6.0001,73.8955,,marine biome (ENVO:00000447)
ERR599075,0,6.0001,73.8955,,marine biome (ENVO:00000447)
ERR599076,98,14.2025,-116.6433,,marine biome (ENVO:00000447)
ERR599076,116,14.2025,-116.6433,,marine biome (ENVO:00000447)
ERR599076,107,14.2025,-116.6433,,marine biome (ENVO:00000447)
ERR599076,92,14.2025,-116.6433,,marine biome (ENVO:00000447)
ERR599077,1,-16.9601,-100.6335,,marine biome (ENVO:00000447)
ERR599077,0,-16.9601,-100.6335,,marine biome (ENVO:00000447)
ERR599077,0,-16.9601,-100.6335,,marine biome (ENVO:00000447)
ERR599077,0,-16.9601,-100.6335,,marine biome (ENVO:00000447)
ERR599077,1,-16.9601,-100.6335,,marine biome (ENVO:00000447)
